index;baseKv;Vm;Va;Pd;Qd;Pg;Qg;type
1233;380;1;17.02;67.51;0;100;0;2
1234;380;1;14.36;208;0;102.33;0;2
1235;380;1;21.26;67.51;0;0;0;1
1236;380;1;21.69;0;0;127.87;0;2
1237;380;1;24.9;67.51;0;130.07;0;2
1238;380;1;34.41;102;0;568.86;0;2
1239;380;1;29.65;301.7;0;0;0;1
1240;380;1;30.17;0;0;0;0;3
1241;380;1;18.1;108.64;0;0;0;1
1242;380;1;31.78;301.7;0;487.88;0;2
1244;380;1;26.32;112;0;0;0;1
1250;380;1;77.5;0;0;1618;0;2
1251;380;1;-63.56;497;0;0;0;1
1253;380;1;94.93;76.62;0;0;0;1
1254;380;1;26.55;153.33;0;0;0;1
1257;380;1;26.87;748.48;0;1227.2;0;2
1258;380;1;26.01;743.25;0;758.92;0;2
1259;380;1;26.37;522.68;0;350;0;2
1260;380;1;25.92;343.92;0;0;0;1
1261;380;1;26.08;52.24;0;150;0;2
1262;380;1;26.27;177.71;0;350;0;2
1265;380;1;26.69;471.39;0;657.44;0;2
1266;380;1;25.03;63.5;0;0;0;1
1267;380;1;24.87;335.56;0;291.46;0;2
1268;380;1;24.56;189.74;0;158.31;0;2
1269;380;1;24.47;143.61;0;756.54;0;2
1270;380;1;24.08;143.61;0;1005.53;0;2
1271;380;1;22.29;90.95;0;310.88;0;2
1272;380;1;15.35;1175;0;0;0;1
1273;380;1;13.79;326.06;0;0;0;1
1274;380;1;7.87;313.61;0;125.51;0;2
1275;380;1;3.55;627.22;0;206.71;0;2
1277;380;1;23.66;39;0;0;0;1
1280;380;1;22.47;105;0;500;0;2
1281;380;1;19.81;3;0;116.41;0;2
1282;380;1;20.16;341.47;0;0;0;1
1283;380;1;18.32;225;0;0;0;1
1284;380;1;18.27;119.23;0;0;0;1
1285;380;1;31.25;10.07;0;700;0;2
1286;380;1;30.68;383.51;0;0;0;1
1287;380;1;29.53;408.24;0;0;0;1
1288;380;1;29.41;100.71;0;0;0;1
1289;380;1;39.8;79.52;0;351.5;0;2
1290;380;1;40.39;79.52;0;967.58;0;2
1291;380;1;33.25;151.77;0;0;0;1
1292;380;1;27.28;137.36;0;0;0;1
1293;380;1;30.04;137.36;0;0;0;1
1294;380;1;29.58;137.36;0;0;0;1
1295;380;1;29.59;137.36;0;0;0;1
1296;380;1;33.57;453.17;0;1401.61;0;2
1297;380;1;29.46;230.52;0;0;0;1
1298;380;1;27.69;142.14;0;0;0;1
1299;380;1;31;183.47;0;0;0;1
1300;380;1;31.29;183.47;0;0;0;1
1307;220;1;26.75;0;0;0;0;3
1308;220;1;26.75;0;0;0;0;3
1309;220;1;19.65;0;0;81;0;2
1310;220;1;17.19;234.32;0;0;0;1
1311;220;1;22.07;108.28;0;214.59;0;2
1312;380;1;23.73;177.71;0;297.28;0;2
1313;380;1;15.3;70.98;0;56.54;0;2
1314;380;1;21.86;318;0;51.68;0;2
1315;220;1;41.98;76.32;0;0;0;1
1316;220;1;51.59;76.32;0;630;0;2
1317;220;1;38.03;76.32;0;94.89;0;2
1318;220;1;46.42;76.32;0;0;0;1
1319;220;1;29.34;76.32;0;0;0;1
1320;220;1;45.67;76.32;0;0;0;1
1321;220;1;57.92;0;0;256.82;0;2
1322;220;1;33.15;0;0;141.11;0;2
1323;220;1;27.79;209.82;0;0;0;1
1324;220;1;29.4;0;0;125;0;2
1325;220;1;25.62;0;0;46.01;0;2
1326;220;1;24.06;100.4;0;23;0;2
1327;220;1;23.22;117.57;0;17.25;0;2
1328;220;1;38.34;79.53;0;0;0;1
1329;220;1;47.93;79.53;0;453.18;0;2
1330;220;1;22.69;79.53;0;0;0;1
1331;220;1;21.24;142.14;0;0;0;1
1332;220;1;22.54;142.14;0;0;0;1
1333;220;1;35.45;192.35;0;0;0;1
1334;220;1;26.01;252.77;0;0;0;1
1335;220;1;34.28;183.47;0;650.05;0;2
1336;220;1;26.02;183.47;0;0;0;1
1337;220;1;15.76;142.14;0;0;0;1
1338;220;1;23.54;230.52;0;0;0;1
1339;220;1;29.66;128.62;0;0;0;1
1341;220;1;36.59;79.52;0;0;0;1
1342;380;1;31.27;0;0;565.99;0;2
1343;380;1;27.25;127.91;0;0;0;1
1344;380;1;25.38;39.57;0;0;0;1
1345;220;1;27.5;39.57;0;119.1;0;2
1346;220;1;27.73;39.57;0;162.21;0;2
1347;220;1;29.59;127.91;0;174.69;0;2
1348;220;1;26.75;127.91;0;0;0;1
1349;220;1;26.72;39.57;0;0;0;1
1350;380;1;31.86;38.19;0;0;0;1
1351;380;1;34.69;14.96;0;569.9;0;2
1352;380;1;31.03;69.88;0;18.04;0;2
1353;380;1;22.85;326.24;0;0;0;1
1354;380;1;21.28;114;0;0;0;1
1355;380;1;18.87;81.79;0;75.16;0;2
1356;380;1;8.7;431.25;0;0;0;1
1357;220;1;32.31;0;0;82.01;0;2
1358;220;1;31.16;0;0;10.24;0;2
1359;220;1;31.13;0;0;0;0;3
1360;220;1;37.5;0;0;473.08;0;2
1361;220;1;31.07;0;0;28.56;0;2
1362;220;1;30.92;10.32;0;135.17;0;2
1363;220;1;31.03;0;0;40.09;0;2
1364;220;1;28.96;48.85;0;324.27;0;2
1365;220;1;27.91;114;0;0;0;1
1366;220;1;22.4;0;0;302.63;0;2
1367;220;1;20.96;57.86;0;0;0;1
1368;220;1;25.45;52.42;0;0;0;1
1369;220;1;20.56;61.55;0;0;0;1
1370;380;1;22.54;175.66;0;0;0;1
1371;110;1;28.76;0;0;20;0;2
1372;220;1;16.48;89.04;0;0;0;1
1373;380;1;20;433.56;0;537.71;0;2
1374;380;1;20.39;243.64;0;429.5;0;2
1375;380;1;22.45;341.58;0;0;0;1
1376;380;1;27.94;117.86;0;0;0;1
1377;380;1;33.11;237.7;0;544.06;0;2
1378;380;1;22.01;21.15;0;0;0;1
1379;380;1;20.35;240.07;0;0;0;1
1380;380;1;24.11;441.7;0;1394.48;0;2
1381;380;1;23.25;110.42;0;0;0;1
1382;380;1;23.17;186.2;0;0;0;1
1383;380;1;27.06;0;0;405.25;0;2
1384;380;1;23.02;110.42;0;0;0;1
1385;380;1;24.6;441.7;0;918.52;0;2
1386;380;1;23.05;441.7;0;0;0;1
1387;380;1;20.48;204.42;0;245.34;0;2
1388;380;1;21.22;156.85;0;0;0;1
1389;380;1;12;669.41;0;0;0;1
1390;220;1;16.53;243.64;0;0;0;1
1391;220;1;18.02;53.24;0;0;0;1
1392;220;1;18.76;197.87;0;0;0;1
1393;220;1;20.01;70.02;0;0;0;1
1394;220;1;25.4;92.71;0;0;0;1
1395;220;1;26.63;121.1;0;0;0;1
1396;220;1;25.24;101.7;0;181.53;0;2
1397;220;1;29.86;89.79;0;500;0;2
1398;220;1;29.97;89.79;0;0;0;1
1400;220;1;39.58;0;0;29.1;0;2
1401;220;1;26.13;167.29;0;0;0;1
1402;220;1;27.44;0;0;26.25;0;2
1403;220;1;25.2;0;0;77.03;0;2
1404;220;1;21.07;110.42;0;0;0;1
1405;220;1;23.23;110.42;0;0;0;1
1406;220;1;19.07;156.85;0;0;0;1
1407;220;1;19.01;193.01;0;0;0;1
1408;220;1;22.15;100.49;0;0;0;1
1409;220;1;31.11;0;0;103.85;0;2
1410;220;1;40.59;0;0;482.37;0;2
1411;220;1;19.42;53.24;0;0;0;1
1412;380;1;33.92;0;0;320.36;0;2
1413;380;1;39.34;65.37;0;0;0;1
1414;380;1;40.32;0;0;943.09;0;2
1415;380;1;35.94;0;0;0;0;3
1416;380;1;35.94;65.37;0;0;0;1
1417;380;1;37.7;245.84;0;0;0;1
1418;380;1;40.99;0;0;474.76;0;2
1419;380;1;28.97;264.74;0;0;0;1
1420;380;1;29.58;264.74;0;0;0;1
1421;380;1;25.1;197.62;0;0;0;1
1422;380;1;35.46;60.27;0;0;0;1
1423;380;1;33.84;243;0;0;0;1
1424;380;1;40.4;0;0;1148.2;0;2
1425;380;1;37.3;50.86;0;0;0;1
1426;380;1;32.05;88.05;0;0;0;1
1427;380;1;32.42;63.64;0;0;0;1
1428;380;1;33.87;63.64;0;0;0;1
1429;380;1;30.99;147.63;0;0;0;1
1430;380;1;17.32;44.21;0;0;0;1
1431;380;1;25.13;137.75;0;0;0;1
1432;380;1;25.33;137.75;0;0;0;1
1433;380;1;43.36;155.82;0;0;0;1
1434;380;1;21.96;143.74;0;0;0;1
1435;380;1;24.78;124.76;0;0;0;1
1436;380;1;14.53;113;0;168.61;0;2
1437;380;1;10.41;262;0;0;0;1
1438;380;1;8.03;204.34;0;0;0;1
1439;380;1;10.04;102.17;0;0;0;1
1440;380;1;13.48;46.06;0;0;0;1
1441;380;1;13.42;46.06;0;0;0;1
1442;380;1;15.61;46.06;0;0;0;1
1443;380;1;34.84;0;0;798.05;0;2
1444;380;1;40.4;0;0;0;0;3
1445;220;1;17.85;250.16;0;0;0;1
1446;220;1;29.1;104.22;0;0;0;1
1447;220;1;33.92;0;0;0;0;3
1448;220;1;24.38;113.5;0;0;0;1
1449;220;1;28.32;0;0;119.3;0;2
1450;220;1;14.61;161.51;0;0;0;1
1451;220;1;27.95;0;0;0;0;3
1452;220;1;32.75;0;0;40.17;0;2
1453;220;1;37.81;28.01;0;0;0;1
1454;220;1;40.08;28.01;0;0;0;1
1455;220;1;42.2;0;0;206.95;0;2
1456;220;1;44.9;0;0;354.94;0;2
1457;220;1;35.57;105.35;0;0;0;1
1458;220;1;29.64;148.75;0;0;0;1
1459;220;1;26.42;107.6;0;0;0;1
1460;220;1;30.75;0;0;128.14;0;2
1461;220;1;25.84;113.5;0;0;0;1
1462;220;1;27.89;113.5;0;0;0;1
1463;220;1;23.94;42.03;0;0;0;1
1464;220;1;17.45;168.51;0;0;0;1
1465;220;1;31.23;42.03;0;0;0;1
1466;220;1;31.4;0;0;36.52;0;2
1467;220;1;42.75;66.78;0;0;0;1
1468;220;1;56.37;0;0;0;0;3
1469;220;1;58.23;0;0;24.35;0;2
1470;220;1;67.08;0;0;777.8;0;2
1471;220;1;72.72;0;0;512.55;0;2
1472;220;1;14.31;69.21;0;0;0;1
1473;220;1;27.14;53.45;0;0;0;1
1474;220;1;27.76;53.45;0;48.69;0;2
1475;220;1;37.77;0;0;495.63;0;2
1476;220;1;24.36;130.4;0;0;0;1
1477;220;1;31.45;0;0;322.26;0;2
1478;220;1;25.93;0;0;65.74;0;2
1479;220;1;22.85;0;0;24.35;0;2
1480;220;1;31.22;31.64;0;0;0;1
1481;220;1;31.85;31.64;0;0;0;1
1482;220;1;17.83;0;0;92.52;0;2
1483;220;1;-0.89;155.09;0;0;0;1
1484;220;1;-48.3;278.84;0;0;0;1
1485;220;1;-50.99;440;0;0;0;1
1486;220;1;-24.97;189.65;0;0;0;1
1487;220;1;-4.24;96.51;0;0;0;1
1488;220;1;30.72;0;0;416.33;0;2
1489;220;1;22.15;55.49;0;0;0;1
1490;220;1;16.98;55.49;0;0;0;1
1491;220;1;15.73;28.38;0;0;0;1
1492;220;1;12.59;28.38;0;0;0;1
1493;220;1;14.04;239.43;0;0;0;1
1494;220;1;17.88;0;0;160.69;0;2
1495;220;1;6.99;95.44;0;0;0;1
1496;220;1;5.59;95.44;0;0;0;1
1497;220;1;6.97;173.86;0;0;0;1
1498;220;1;7.98;102.17;0;0;0;1
1499;220;1;15.44;32.15;0;0;0;1
1500;380;1;16.7;0;0;223;0;2
1502;380;1;82.8;0;0;199;0;2
1503;380;1;126.63;369;0;0;0;1
1505;380;1;28.9;0;0;360;0;2
1506;380;1;100.49;600;0;0;0;1
1507;380;1;93.84;0;0;0;0;3
1508;220;1;21.45;0;0;0;0;3
1509;380;1;149.93;0;0;700;0;2
1510;380;1;116.94;0;0;202;0;2
1511;380;1;10.31;527;0;0;0;1
1512;380;1;32.42;0;0;33;0;2
1513;138;1;23.73;306;0;0;0;1
1514;138;1;188.65;0;0;306;0;2
